subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Percussion Instruments,Question Papers of NET November 2017,Paper II,18,सुमेलित कीजिए और कूट की सहायता से सही उत्तर चुनिये : ग्रन्थ 			लेखक (a) संगीत राज 	 	(i) पं. नान्यदेव (b) कलानिधि     		(ii) पं. अहोबल (c) भरत भाष्यम   	(iii) महाराणा कुम्भकर्ण (d) संगीत पारिजात 	(iv) कल्लिनाथ कूट : (a) (b) (c) (d),(iii) (iv) (i) (ii),(i) (ii) (iii) (iv),(iii) (iv) (ii) (i),(iii) (i) (ii) (iv),A,PER_e934d86d,Match the List
Percussion Instruments,Question Papers of NET November 2017,Paper II,19,"""धातक घेतक दिंगदिनागिन' बोल किस घराने में अधिकतर प्रयुक्त होता है ?",पंजाब,दिल्ली,अजराड़ा,लखनऊ,C,PER_73f4ed6e,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,21,जालरा' किस संगीत पद्धति में प्रयुक्त होने वाला वाद्य है ?,उत्तर भारतीय,दक्षिण भारतीय,रविन्द्र संगीत,पाश्चात्य संगीत,B,PER_e87c66a7,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,22,चन्द्र चूड़ामणि ताल के रचनाकार है :,पं. रामाषीश पाठक,पं. रमाकांत पाठक,स्वामी पागल दास,राजा छत्रपति सिंह,D,PER_127b0e4e,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,23,इनमें से कौन फर्रूखाबाद घराने से सम्बन्धित नहीं है ?,पं. अनिन्दो चटर्जी,पं. नयन घोष,पं. कुमार बोस,पं. शंकर घोष,C,PER_9ff0b588,Identify the Incorrect Statement
Percussion Instruments,Question Papers of NET November 2017,Paper II,24,क़ैद फरोदस्त' ताल में कितनी मात्राएँ होती हैं?,17,19,21,15,B,PER_17ab0da2,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,25,सुमेलित कीजिए तथा कूट की सहायता से सही उत्तर बताईये : (a) घटम् 	(i) लकड़ी (b) करताल        (ii) धातु (c) झांझ            (iii) मिट्टी (d) हुडुक्का       (iv) सबसे पतला चमड़ा कूट : (a) (b) (c) (d),(iii) (i) (ii) (iv),(iii) (ii) (i) (iv),(iv) (i) (iii) (ii),(i) (iii) (iv) (ii),A,PER_c0226ffe,Match the List
Percussion Instruments,Question Papers of NET November 2017,Paper II,26,त्रक' बोल में 'क' का वादन होता है :,दाहिने हाथ से,बाँये हाथ से,दोनों हाथ से,इनमें से कोई नहीं,C,PER_ce402a66,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,27,संगीत सूर्योदय' के प्रथम संस्करण का प्रकाशन किस सन् में हुआ ?,1985,1984,1986,1987,C,PER_2df162dc,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,28,दाहिने तबले पर हथेली के प्रहार से निर्गत सर्वाधिक गुंजयुक्त वर्ण :,घ्डां,धिं,तेत्,दिं,D,PER_77831aa0,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,30,पटह का आधुनिक नाम है :,हुडुक्का,ढोलक,ढोल,नाल,B,PER_d4e37ac4,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,31,कल्लिनाथ ने किस ग्रन्थ की टीका लिखी है ?,संगीत रत्नाकर,कलानिधि,गीत-गोविन्द,नाट्यशास्त्र,A,PER_f6ace16b,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,32,अभिकथन (A) तथा कारण (R) को पढ़ें और नीचे दिये गये कूट की सहायता से सही उत्तर चुनें : अभिकथन (A) : क्षुद्र घण्टिका की एक अन्य संज्ञा घर्घरिका भी है। कारण (R) : वर्तमान में इसे 'घुंघरू' भी कहते हैं। कूट :,(A) सही और (R) गलत है।,(A) गलत और (R) सही है।,(A) और (R) दोनों गलत हैं।,(A) और (R) दोनों सही हैं।,D,PER_7db493de,Assertion and Reason
Percussion Instruments,Question Papers of NET November 2017,Paper II,33,पं. लच्छू महाराज के गुरु हैं :,पं. वासुदेव सिंह,पं. किशन महाराज,पं. कण्ठे महाराज,पं. गुदई महाराज,A,PER_8a8d8aa3,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,34,उ. मुनीर खाँ के गुरु हैं :,उ. बोलीबख्श खाँ,उ. नत्थू खाँ,उ. सलारी मियाँ,उ. मोदू खाँ,A,PER_4a919fc0,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,35,शिखर ताल में फरमाईसी चक्करदार का एक पल्ला कितने मात्रे का होगा ?,29 मात्रा,27 मात्रा,26 मात्रा,30 मात्रा,A,PER_537e0ebd,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,36,आबान मिस्त्री ने किस गुफा में तबला-वादिका स्त्री का शिल्प खोजा ?,अजन्ता,सांची,भाजा,एलोरा,C,PER_efa1bcb2,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,37,सन् 2002 में किस तबला वादक को पद्मभूषण एवार्ड प्राप्त हुआ था ?,उ. जाकिर हुसैन,पं. सुरेश तलवलकर,पं. आनिन्दो चटर्जी,उ. अल्ला रखा खाँ,A,PER_752415be,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,38,संगीत रत्नाकर के अनुसार झल्लरी वाद्य के छोटे स्वरूप को क्या कहते हैं ?,भाण,चक्र वाद्य,खंजरी,दायरा,A,PER_19a7a642,Normal MCQ
Percussion Instruments,Question Papers of NET November 2017,Paper II,39,निम्नलिखित में से कौन-सा आरोही क्रम सही है ?,"तीवरा, सूलताल, चौताल, घमार","तीवरा, सूलताल, घमार, चौताल","तीवरा, घमार, सूलताल, चौताल","तीवरा, चौताल, सूलताल, घमार",A,PER_bfbae878,Sequence / Ordering
